,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
771,Norte,RO,,11,,,,2021-01-15,2,1777225.0,107332,1380,1993,17,,,
772,Norte,RO,,11,,,,2021-01-16,2,1777225.0,108173,841,1999,6,,,
773,Norte,RO,,11,,,,2021-01-17,3,1777225.0,109056,883,2005,6,,,
774,Norte,RO,,11,,,,2021-01-18,3,1777225.0,110331,1275,2031,26,,,
775,Norte,RO,,11,,,,2021-01-19,3,1777225.0,111372,1041,2044,13,,,
776,Norte,RO,,11,,,,2021-01-20,3,1777225.0,112468,1096,2056,12,,,
777,Norte,RO,,11,,,,2021-01-21,3,1777225.0,113778,1310,2070,14,,,
778,Norte,RO,,11,,,,2021-01-22,3,1777225.0,115200,1422,2085,15,,,
779,Norte,RO,,11,,,,2021-01-23,3,1777225.0,116133,933,2097,12,,,
780,Norte,RO,,11,,,,2021-01-24,4,1777225.0,117101,968,2111,14,,,
781,Norte,RO,,11,,,,2021-01-25,4,1777225.0,118097,996,2128,17,,,
782,Norte,RO,,11,,,,2021-01-26,4,1777225.0,119336,1239,2149,21,,,
783,Norte,RO,,11,,,,2021-01-27,4,1777225.0,121005,1669,2167,18,,,
784,Norte,RO,,11,,,,2021-01-28,4,1777225.0,121975,970,2192,25,,,
785,Norte,RO,,11,,,,2021-01-29,4,1777225.0,123200,1225,2216,24,,,
786,Norte,RO,,11,,,,2021-01-30,4,1777225.0,123957,757,2229,13,,,
787,Norte,RO,,11,,,,2021-01-31,5,1777225.0,124663,706,2244,15,,,
788,Norte,RO,,11,,,,2021-02-01,5,1777225.0,125612,949,2259,15,,,
789,Norte,RO,,11,,,,2021-02-02,5,1777225.0,126766,1154,2281,22,,,
790,Norte,RO,,11,,,,2021-02-03,5,1777225.0,127713,947,2293,12,,,
791,Norte,RO,,11,,,,2021-02-04,5,1777225.0,128743,1030,2314,21,,,
792,Norte,RO,,11,,,,2021-02-05,5,1777225.0,129902,1159,2326,12,,,
793,Norte,RO,,11,,,,2021-02-06,5,1777225.0,130753,851,2341,15,,,
794,Norte,RO,,11,,,,2021-02-07,6,1777225.0,131172,419,2346,5,,,
795,Norte,RO,,11,,,,2021-02-08,6,1777225.0,132167,995,2369,23,,,
796,Norte,RO,,11,,,,2021-02-09,6,1777225.0,133113,946,2391,22,,,
797,Norte,RO,,11,,,,2021-02-10,6,1777225.0,133983,870,2433,42,,,
798,Norte,RO,,11,,,,2021-02-11,6,1777225.0,134697,714,2455,22,,,
799,Norte,RO,,11,,,,2021-02-12,6,1777225.0,135535,838,2482,27,,,
800,Norte,RO,,11,,,,2021-02-13,6,1777225.0,135784,249,2484,2,,,
801,Norte,RO,,11,,,,2021-02-14,7,1777225.0,136603,819,2509,25,,,
802,Norte,RO,,11,,,,2021-02-15,7,1777225.0,137384,781,2533,24,,,
803,Norte,RO,,11,,,,2021-02-16,7,1777225.0,138133,749,2561,28,,,
804,Norte,RO,,11,,,,2021-02-17,7,1777225.0,139250,1117,2586,25,,,
805,Norte,RO,,11,,,,2021-02-18,7,1777225.0,140205,955,2623,37,,,
806,Norte,RO,,11,,,,2021-02-19,7,1777225.0,141212,1007,2667,44,,,
807,Norte,RO,,11,,,,2021-02-20,7,1777225.0,141709,497,2685,18,,,
808,Norte,RO,,11,,,,2021-02-21,8,1777225.0,142222,513,2690,5,,,
809,Norte,RO,,11,,,,2021-02-22,8,1777225.0,143085,863,2721,31,,,
810,Norte,RO,,11,,,,2021-02-23,8,1777225.0,144184,1099,2745,24,,,
811,Norte,RO,,11,,,,2021-02-24,8,1777225.0,145427,1243,2787,42,,,
812,Norte,RO,,11,,,,2021-02-25,8,1777225.0,146426,999,2801,14,,,
813,Norte,RO,,11,,,,2021-02-26,8,1777225.0,147377,951,2817,16,,,
814,Norte,RO,,11,,,,2021-02-27,8,1777225.0,147999,622,2832,15,,,
815,Norte,RO,,11,,,,2021-02-28,9,1777225.0,148772,773,2850,18,,,
816,Norte,RO,,11,,,,2021-03-01,9,1777225.0,149513,741,2870,20,,,
817,Norte,RO,,11,,,,2021-03-02,9,1777225.0,151188,1675,2916,46,,,
818,Norte,RO,,11,,,,2021-03-03,9,1777225.0,152563,1375,2944,28,,,
819,Norte,RO,,11,,,,2021-03-04,9,1777225.0,154111,1548,2991,47,,,
820,Norte,RO,,11,,,,2021-03-05,9,1777225.0,155471,1360,3040,49,,,
821,Norte,RO,,11,,,,2021-03-06,9,1777225.0,156298,827,3067,27,,,
822,Norte,RO,,11,,,,2021-03-07,10,1777225.0,157002,704,3082,15,,,
823,Norte,RO,,11,,,,2021-03-08,10,1777225.0,158343,1341,3148,66,,,
824,Norte,RO,,11,,,,2021-03-09,10,1777225.0,159484,1141,3180,32,,,
825,Norte,RO,,11,,,,2021-03-10,10,1777225.0,161205,1721,3240,60,,,
826,Norte,RO,,11,,,,2021-03-11,10,1777225.0,162818,1613,3278,38,,,
827,Norte,RO,,11,,,,2021-03-12,10,1777225.0,164045,1227,3313,35,,,
828,Norte,RO,,11,,,,2021-03-13,10,1777225.0,164746,701,3346,33,,,
829,Norte,RO,,11,,,,2021-03-14,11,1777225.0,165438,692,3367,21,,,
830,Norte,RO,,11,,,,2021-03-15,11,1777225.0,166931,1493,3415,48,,,
831,Norte,RO,,11,,,,2021-03-16,11,1777225.0,168891,1960,3464,49,,,
832,Norte,RO,,11,,,,2021-03-17,11,1777225.0,170515,1624,3519,55,,,
833,Norte,RO,,11,,,,2021-03-18,11,1777225.0,171718,1203,3553,34,,,
834,Norte,RO,,11,,,,2021-03-19,11,1777225.0,173099,1381,3589,36,,,
835,Norte,RO,,11,,,,2021-03-20,11,1777225.0,174047,948,3642,53,,,
836,Norte,RO,,11,,,,2021-03-21,12,1777225.0,175187,1140,3677,35,,,
837,Norte,RO,,11,,,,2021-03-22,12,1777225.0,176207,1020,3727,50,,,
838,Norte,RO,,11,,,,2021-03-23,12,1777225.0,177652,1445,3777,50,,,
839,Norte,RO,,11,,,,2021-03-24,12,1777225.0,179178,1526,3831,54,,,
840,Norte,RO,,11,,,,2021-03-25,12,1777225.0,180348,1170,3876,45,,,
841,Norte,RO,,11,,,,2021-03-26,12,1777225.0,181845,1497,3925,49,,,
842,Norte,RO,,11,,,,2021-03-27,12,1777225.0,182844,999,3966,41,,,
843,Norte,RO,,11,,,,2021-03-28,13,1777225.0,183642,798,3990,24,,,
844,Norte,RO,,11,,,,2021-03-29,13,1777225.0,184527,885,4046,56,,,
845,Norte,RO,,11,,,,2021-03-30,13,1777225.0,185410,883,4085,39,,,
846,Norte,RO,,11,,,,2021-03-31,13,1777225.0,187270,1860,4143,58,,,
847,Norte,RO,,11,,,,2021-04-01,13,1777225.0,188336,1066,4196,53,,,
848,Norte,RO,,11,,,,2021-04-02,13,1777225.0,189349,1013,4233,37,,,
849,Norte,RO,,11,,,,2021-04-03,13,1777225.0,189997,648,4259,26,,,
850,Norte,RO,,11,,,,2021-04-04,14,1777225.0,190320,323,4278,19,,,
851,Norte,RO,,11,,,,2021-04-05,14,1777225.0,190995,675,4327,49,,,
852,Norte,RO,,11,,,,2021-04-06,14,1777225.0,192309,1314,4368,41,,,
853,Norte,RO,,11,,,,2021-04-07,14,1777225.0,193630,1321,4419,51,,,
854,Norte,RO,,11,,,,2021-04-08,14,1777225.0,195138,1508,4464,45,,,
855,Norte,RO,,11,,,,2021-04-09,14,1777225.0,196270,1132,4495,31,,,
856,Norte,RO,,11,,,,2021-04-10,14,1777225.0,197008,738,4525,30,,,
857,Norte,RO,,11,,,,2021-04-11,15,1777225.0,197624,616,4548,23,,,
858,Norte,RO,,11,,,,2021-04-12,15,1777225.0,198513,889,4569,21,,,
859,Norte,RO,,11,,,,2021-04-13,15,1777225.0,199832,1319,4614,45,,,
860,Norte,RO,,11,,,,2021-04-14,15,1777225.0,200700,868,4666,52,,,
861,Norte,RO,,11,,,,2021-04-15,15,1777225.0,201848,1148,4704,38,,,
862,Norte,RO,,11,,,,2021-04-16,15,1777225.0,203300,1452,4737,33,,,
863,Norte,RO,,11,,,,2021-04-17,15,1777225.0,203728,428,4788,51,,,
864,Norte,RO,,11,,,,2021-04-18,16,1777225.0,204482,754,4801,13,,,
865,Norte,RO,,11,,,,2021-04-19,16,1777225.0,205207,725,4854,53,,,
866,Norte,RO,,11,,,,2021-04-20,16,1777225.0,206089,882,4914,60,,,
867,Norte,RO,,11,,,,2021-04-21,16,1777225.0,207030,941,4939,25,,,
868,Norte,RO,,11,,,,2021-04-22,16,1777225.0,207593,563,4967,28,,,
869,Norte,RO,,11,,,,2021-04-23,16,1777225.0,208292,699,4999,32,,,
870,Norte,RO,,11,,,,2021-04-24,16,1777225.0,208887,595,5040,41,,,
871,Norte,RO,,11,,,,2021-04-25,17,1777225.0,209166,279,5048,8,,,
872,Norte,RO,,11,,,,2021-04-26,17,1777225.0,209688,522,5076,28,,,
873,Norte,RO,,11,,,,2021-04-27,17,1777225.0,210623,935,5109,33,,,
874,Norte,RO,,11,,,,2021-04-28,17,1777225.0,211271,648,5125,16,,,
875,Norte,RO,,11,,,,2021-04-29,17,1777225.0,212000,729,5143,18,,,
876,Norte,RO,,11,,,,2021-04-30,17,1777225.0,212738,738,5163,20,,,
877,Norte,RO,,11,,,,2021-05-01,17,1777225.0,213117,379,5181,18,,,
878,Norte,RO,,11,,,,2021-05-02,18,1777225.0,213256,139,5188,7,,,
879,Norte,RO,,11,,,,2021-05-03,18,1777225.0,213766,510,5215,27,,,
880,Norte,RO,,11,,,,2021-05-04,18,1777225.0,214514,748,5251,36,,,
881,Norte,RO,,11,,,,2021-05-05,18,1777225.0,214879,365,5265,14,,,
882,Norte,RO,,11,,,,2021-05-06,18,1777225.0,215826,947,5281,16,,,
883,Norte,RO,,11,,,,2021-05-07,18,1777225.0,217153,1327,5311,30,,,
884,Norte,RO,,11,,,,2021-05-08,18,1777225.0,217524,371,5321,10,,,
885,Norte,RO,,11,,,,2021-05-09,19,1777225.0,217644,120,5335,14,,,
886,Norte,RO,,11,,,,2021-05-10,19,1777225.0,218166,522,5365,30,,,
887,Norte,RO,,11,,,,2021-05-11,19,1777225.0,218956,790,5389,24,,,
888,Norte,RO,,11,,,,2021-05-12,19,1777225.0,219688,732,5412,23,,,
889,Norte,RO,,11,,,,2021-05-13,19,1777225.0,220425,737,5434,22,,,
890,Norte,AC,,12,,,,2020-02-25,9,881935.0,0,0,0,0,,,
891,Norte,AC,,12,,,,2020-02-26,9,881935.0,0,0,0,0,,,
892,Norte,AC,,12,,,,2020-02-27,9,881935.0,0,0,0,0,,,
893,Norte,AC,,12,,,,2020-02-28,9,881935.0,0,0,0,0,,,
894,Norte,AC,,12,,,,2020-02-29,9,881935.0,0,0,0,0,,,
895,Norte,AC,,12,,,,2020-03-01,10,881935.0,0,0,0,0,,,
896,Norte,AC,,12,,,,2020-03-02,10,881935.0,0,0,0,0,,,
897,Norte,AC,,12,,,,2020-03-03,10,881935.0,0,0,0,0,,,
898,Norte,AC,,12,,,,2020-03-04,10,881935.0,0,0,0,0,,,
899,Norte,AC,,12,,,,2020-03-05,10,881935.0,0,0,0,0,,,
900,Norte,AC,,12,,,,2020-03-06,10,881935.0,0,0,0,0,,,
901,Norte,AC,,12,,,,2020-03-07,10,881935.0,0,0,0,0,,,
902,Norte,AC,,12,,,,2020-03-08,11,881935.0,0,0,0,0,,,
903,Norte,AC,,12,,,,2020-03-09,11,881935.0,0,0,0,0,,,
904,Norte,AC,,12,,,,2020-03-10,11,881935.0,0,0,0,0,,,
905,Norte,AC,,12,,,,2020-03-11,11,881935.0,0,0,0,0,,,
906,Norte,AC,,12,,,,2020-03-12,11,881935.0,0,0,0,0,,,
907,Norte,AC,,12,,,,2020-03-13,11,881935.0,0,0,0,0,,,
908,Norte,AC,,12,,,,2020-03-14,11,881935.0,0,0,0,0,,,
909,Norte,AC,,12,,,,2020-03-15,12,881935.0,0,0,0,0,,,
910,Norte,AC,,12,,,,2020-03-16,12,881935.0,0,0,0,0,,,
911,Norte,AC,,12,,,,2020-03-17,12,881935.0,0,0,0,0,,,
912,Norte,AC,,12,,,,2020-03-18,12,881935.0,0,0,0,0,,,
913,Norte,AC,,12,,,,2020-03-19,12,881935.0,3,3,0,0,,,
914,Norte,AC,,12,,,,2020-03-20,12,881935.0,7,4,0,0,,,
915,Norte,AC,,12,,,,2020-03-21,12,881935.0,9,2,0,0,,,
916,Norte,AC,,12,,,,2020-03-22,13,881935.0,11,2,0,0,,,
917,Norte,AC,,12,,,,2020-03-23,13,881935.0,11,0,0,0,,,
918,Norte,AC,,12,,,,2020-03-24,13,881935.0,17,6,0,0,,,
919,Norte,AC,,12,,,,2020-03-25,13,881935.0,23,6,0,0,,,
920,Norte,AC,,12,,,,2020-03-26,13,881935.0,24,1,0,0,,,
921,Norte,AC,,12,,,,2020-03-27,13,881935.0,25,1,0,0,,,
922,Norte,AC,,12,,,,2020-03-28,13,881935.0,25,0,0,0,,,
923,Norte,AC,,12,,,,2020-03-29,14,881935.0,34,9,0,0,,,
924,Norte,AC,,12,,,,2020-03-30,14,881935.0,42,8,0,0,,,
925,Norte,AC,,12,,,,2020-03-31,14,881935.0,42,0,0,0,,,
926,Norte,AC,,12,,,,2020-04-01,14,881935.0,43,1,0,0,,,
927,Norte,AC,,12,,,,2020-04-02,14,881935.0,43,0,0,0,,,
928,Norte,AC,,12,,,,2020-04-03,14,881935.0,46,3,0,0,,,
929,Norte,AC,,12,,,,2020-04-04,14,881935.0,46,0,0,0,,,
930,Norte,AC,,12,,,,2020-04-05,15,881935.0,48,2,0,0,,,
931,Norte,AC,,12,,,,2020-04-06,15,881935.0,50,2,0,0,,,
932,Norte,AC,,12,,,,2020-04-07,15,881935.0,50,0,1,1,,,
933,Norte,AC,,12,,,,2020-04-08,15,881935.0,54,4,2,1,,,
934,Norte,AC,,12,,,,2020-04-09,15,881935.0,62,8,2,0,,,
935,Norte,AC,,12,,,,2020-04-10,15,881935.0,70,8,2,0,,,
936,Norte,AC,,12,,,,2020-04-11,15,881935.0,72,2,2,0,,,
937,Norte,AC,,12,,,,2020-04-12,16,881935.0,77,5,2,0,,,
938,Norte,AC,,12,,,,2020-04-13,16,881935.0,90,13,3,1,,,
939,Norte,AC,,12,,,,2020-04-14,16,881935.0,99,9,3,0,,,
940,Norte,AC,,12,,,,2020-04-15,16,881935.0,101,2,3,0,,,
941,Norte,AC,,12,,,,2020-04-16,16,881935.0,110,9,5,2,,,
942,Norte,AC,,12,,,,2020-04-17,16,881935.0,135,25,5,0,,,
943,Norte,AC,,12,,,,2020-04-18,16,881935.0,142,7,5,0,,,
944,Norte,AC,,12,,,,2020-04-19,17,881935.0,163,21,6,1,,,
945,Norte,AC,,12,,,,2020-04-20,17,881935.0,176,13,8,2,,,
946,Norte,AC,,12,,,,2020-04-21,17,881935.0,195,19,8,0,,,
947,Norte,AC,,12,,,,2020-04-22,17,881935.0,214,19,8,0,,,
948,Norte,AC,,12,,,,2020-04-23,17,881935.0,227,13,10,2,,,
949,Norte,AC,,12,,,,2020-04-24,17,881935.0,234,7,11,1,,,
950,Norte,AC,,12,,,,2020-04-25,17,881935.0,258,24,11,0,,,
951,Norte,AC,,12,,,,2020-04-26,18,881935.0,279,21,11,0,,,
952,Norte,AC,,12,,,,2020-04-27,18,881935.0,279,0,14,3,,,
953,Norte,AC,,12,,,,2020-04-28,18,881935.0,311,32,16,2,,,
954,Norte,AC,,12,,,,2020-04-29,18,881935.0,354,43,17,1,,,
955,Norte,AC,,12,,,,2020-04-30,18,881935.0,404,50,19,2,,,
956,Norte,AC,,12,,,,2020-05-01,18,881935.0,486,82,19,0,,,
957,Norte,AC,,12,,,,2020-05-02,18,881935.0,553,67,21,2,,,
958,Norte,AC,,12,,,,2020-05-03,19,881935.0,657,104,24,3,,,
959,Norte,AC,,12,,,,2020-05-04,19,881935.0,733,76,28,4,,,
960,Norte,AC,,12,,,,2020-05-05,19,881935.0,817,84,29,1,,,
961,Norte,AC,,12,,,,2020-05-06,19,881935.0,943,126,33,4,,,
962,Norte,AC,,12,,,,2020-05-07,19,881935.0,1014,71,36,3,,,
963,Norte,AC,,12,,,,2020-05-08,19,881935.0,1177,163,38,2,,,
964,Norte,AC,,12,,,,2020-05-09,19,881935.0,1335,158,39,1,,,
965,Norte,AC,,12,,,,2020-05-10,20,881935.0,1447,112,41,2,,,
966,Norte,AC,,12,,,,2020-05-11,20,881935.0,1460,13,45,4,,,
967,Norte,AC,,12,,,,2020-05-12,20,881935.0,1590,130,51,6,,,
968,Norte,AC,,12,,,,2020-05-13,20,881935.0,1694,104,52,1,,,
969,Norte,AC,,12,,,,2020-05-14,20,881935.0,1740,46,55,3,,,
970,Norte,AC,,12,,,,2020-05-15,20,881935.0,1785,45,57,2,,,
971,Norte,AC,,12,,,,2020-05-16,20,881935.0,1867,82,59,2,,,
972,Norte,AC,,12,,,,2020-05-17,21,881935.0,1997,130,60,1,,,
973,Norte,AC,,12,,,,2020-05-18,21,881935.0,2234,237,67,7,,,
974,Norte,AC,,12,,,,2020-05-19,21,881935.0,2482,248,72,5,,,
975,Norte,AC,,12,,,,2020-05-20,21,881935.0,2817,335,76,4,,,
976,Norte,AC,,12,,,,2020-05-21,21,881935.0,3103,286,78,2,,,
977,Norte,AC,,12,,,,2020-05-22,21,881935.0,3343,240,80,2,,,
978,Norte,AC,,12,,,,2020-05-23,21,881935.0,3867,524,87,7,,,
979,Norte,AC,,12,,,,2020-05-24,22,881935.0,4160,293,92,5,,,
980,Norte,AC,,12,,,,2020-05-25,22,881935.0,4501,341,97,5,,,
981,Norte,AC,,12,,,,2020-05-26,22,881935.0,4781,280,105,8,,,
982,Norte,AC,,12,,,,2020-05-27,22,881935.0,5251,470,113,8,,,
983,Norte,AC,,12,,,,2020-05-28,22,881935.0,5600,349,122,9,,,
984,Norte,AC,,12,,,,2020-05-29,22,881935.0,5841,241,135,13,,,
985,Norte,AC,,12,,,,2020-05-30,22,881935.0,6072,231,142,7,,,
986,Norte,AC,,12,,,,2020-05-31,23,881935.0,6219,147,148,6,,,
987,Norte,AC,,12,,,,2020-06-01,23,881935.0,6326,107,161,13,,,
988,Norte,AC,,12,,,,2020-06-02,23,881935.0,6465,139,165,4,,,
989,Norte,AC,,12,,,,2020-06-03,23,881935.0,6679,214,171,6,,,
990,Norte,AC,,12,,,,2020-06-04,23,881935.0,7021,342,181,10,,,
991,Norte,AC,,12,,,,2020-06-05,23,881935.0,7284,263,190,9,,,
992,Norte,AC,,12,,,,2020-06-06,23,881935.0,7525,241,201,11,,,
993,Norte,AC,,12,,,,2020-06-07,24,881935.0,7983,458,207,6,,,
994,Norte,AC,,12,,,,2020-06-08,24,881935.0,8128,145,211,4,,,
995,Norte,AC,,12,,,,2020-06-09,24,881935.0,8457,329,223,12,,,
996,Norte,AC,,12,,,,2020-06-10,24,881935.0,8746,289,237,14,,,
997,Norte,AC,,12,,,,2020-06-11,24,881935.0,9091,345,245,8,,,
998,Norte,AC,,12,,,,2020-06-12,24,881935.0,9295,204,254,9,,,
999,Norte,AC,,12,,,,2020-06-13,24,881935.0,9534,239,256,2,,,
1000,Norte,AC,,12,,,,2020-06-14,25,881935.0,9642,108,259,3,,,
1001,Norte,AC,,12,,,,2020-06-15,25,881935.0,9771,129,265,6,,,
1002,Norte,AC,,12,,,,2020-06-16,25,881935.0,10003,232,271,6,,,
1003,Norte,AC,,12,,,,2020-06-17,25,881935.0,10339,336,281,10,,,
1004,Norte,AC,,12,,,,2020-06-18,25,881935.0,10664,325,287,6,,,
1005,Norte,AC,,12,,,,2020-06-19,25,881935.0,10987,323,292,5,,,
1006,Norte,AC,,12,,,,2020-06-20,25,881935.0,11263,276,297,5,,,
1007,Norte,AC,,12,,,,2020-06-21,26,881935.0,11381,118,300,3,,,
1008,Norte,AC,,12,,,,2020-06-22,26,881935.0,11539,158,305,5,,,
1009,Norte,AC,,12,,,,2020-06-23,26,881935.0,11810,271,321,16,,,
1010,Norte,AC,,12,,,,2020-06-24,26,881935.0,12022,212,326,5,,,
1011,Norte,AC,,12,,,,2020-06-25,26,881935.0,12304,282,335,9,,,
1012,Norte,AC,,12,,,,2020-06-26,26,881935.0,12644,340,343,8,,,
1013,Norte,AC,,12,,,,2020-06-27,26,881935.0,12913,269,351,8,,,
1014,Norte,AC,,12,,,,2020-06-28,27,881935.0,13058,145,353,2,,,
1015,Norte,AC,,12,,,,2020-06-29,27,881935.0,13146,88,361,8,,,
1016,Norte,AC,,12,,,,2020-06-30,27,881935.0,13253,107,365,4,,,
1017,Norte,AC,,12,,,,2020-07-01,27,881935.0,13715,462,370,5,,,
1018,Norte,AC,,12,,,,2020-07-02,27,881935.0,14048,333,378,8,,,
1019,Norte,AC,,12,,,,2020-07-03,27,881935.0,14112,64,387,9,,,
1020,Norte,AC,,12,,,,2020-07-04,27,881935.0,14487,375,391,4,,,
1021,Norte,AC,,12,,,,2020-07-05,28,881935.0,14622,135,391,0,,,
1022,Norte,AC,,12,,,,2020-07-06,28,881935.0,14688,66,394,3,,,
1023,Norte,AC,,12,,,,2020-07-07,28,881935.0,14941,253,399,5,,,
1024,Norte,AC,,12,,,,2020-07-08,28,881935.0,15167,226,404,5,,,
1025,Norte,AC,,12,,,,2020-07-09,28,881935.0,15465,298,411,7,,,
1026,Norte,AC,,12,,,,2020-07-10,28,881935.0,15768,303,417,6,,,
1027,Norte,AC,,12,,,,2020-07-11,28,881935.0,16080,312,419,2,,,
1028,Norte,AC,,12,,,,2020-07-12,29,881935.0,16190,110,426,7,,,
1029,Norte,AC,,12,,,,2020-07-13,29,881935.0,16260,70,430,4,,,
1030,Norte,AC,,12,,,,2020-07-14,29,881935.0,16479,219,436,6,,,
1031,Norte,AC,,12,,,,2020-07-15,29,881935.0,16672,193,446,10,,,
1032,Norte,AC,,12,,,,2020-07-16,29,881935.0,16865,193,447,1,,,
1033,Norte,AC,,12,,,,2020-07-17,29,881935.0,16965,100,452,5,,,
1034,Norte,AC,,12,,,,2020-07-18,29,881935.0,17202,237,457,5,,,
1035,Norte,AC,,12,,,,2020-07-19,30,881935.0,17295,93,460,3,,,
1036,Norte,AC,,12,,,,2020-07-20,30,881935.0,17462,167,465,5,,,
1037,Norte,AC,,12,,,,2020-07-21,30,881935.0,17700,238,469,4,,,
1038,Norte,AC,,12,,,,2020-07-22,30,881935.0,17979,279,470,1,,,
1039,Norte,AC,,12,,,,2020-07-23,30,881935.0,18157,178,474,4,,,
1040,Norte,AC,,12,,,,2020-07-24,30,881935.0,18393,236,480,6,,,
1041,Norte,AC,,12,,,,2020-07-25,30,881935.0,18657,264,483,3,,,
1042,Norte,AC,,12,,,,2020-07-26,31,881935.0,18745,88,486,3,,,
1043,Norte,AC,,12,,,,2020-07-27,31,881935.0,18783,38,493,7,,,
1044,Norte,AC,,12,,,,2020-07-28,31,881935.0,19132,349,500,7,,,
1045,Norte,AC,,12,,,,2020-07-29,31,881935.0,19366,234,510,10,,,
1046,Norte,AC,,12,,,,2020-07-30,31,881935.0,19573,207,521,11,,,
1047,Norte,AC,,12,,,,2020-07-31,31,881935.0,19625,52,531,10,,,
1048,Norte,AC,,12,,,,2020-08-01,31,881935.0,19930,305,535,4,,,
1049,Norte,AC,,12,,,,2020-08-02,32,881935.0,19966,36,537,2,,,
1050,Norte,AC,,12,,,,2020-08-03,32,881935.0,20339,373,539,2,,,
1051,Norte,AC,,12,,,,2020-08-04,32,881935.0,20708,369,545,6,,,
1052,Norte,AC,,12,,,,2020-08-05,32,881935.0,21033,325,547,2,,,
1053,Norte,AC,,12,,,,2020-08-06,32,881935.0,21263,230,552,5,,,
1054,Norte,AC,,12,,,,2020-08-07,32,881935.0,21376,113,556,4,,,
1055,Norte,AC,,12,,,,2020-08-08,32,881935.0,21498,122,559,3,,,
1056,Norte,AC,,12,,,,2020-08-09,33,881935.0,21587,89,561,2,,,
1057,Norte,AC,,12,,,,2020-08-10,33,881935.0,21619,32,562,1,,,
1058,Norte,AC,,12,,,,2020-08-11,33,881935.0,21757,138,565,3,,,
1059,Norte,AC,,12,,,,2020-08-12,33,881935.0,21993,236,569,4,,,
1060,Norte,AC,,12,,,,2020-08-13,33,881935.0,22242,249,574,5,,,
1061,Norte,AC,,12,,,,2020-08-14,33,881935.0,22435,193,576,2,,,
1062,Norte,AC,,12,,,,2020-08-15,33,881935.0,22516,81,576,0,,,
1063,Norte,AC,,12,,,,2020-08-16,34,881935.0,22548,32,576,0,,,
1064,Norte,AC,,12,,,,2020-08-17,34,881935.0,22605,57,582,6,,,
1065,Norte,AC,,12,,,,2020-08-18,34,881935.0,22933,328,590,8,,,
1066,Norte,AC,,12,,,,2020-08-19,34,881935.0,23146,213,591,1,,,
1067,Norte,AC,,12,,,,2020-08-20,34,881935.0,23322,176,595,4,,,
1068,Norte,AC,,12,,,,2020-08-21,34,881935.0,23337,15,598,3,,,
1069,Norte,AC,,12,,,,2020-08-22,34,881935.0,23665,328,598,0,,,
1070,Norte,AC,,12,,,,2020-08-23,35,881935.0,23719,54,600,2,,,
1071,Norte,AC,,12,,,,2020-08-24,35,881935.0,23729,10,604,4,,,
1072,Norte,AC,,12,,,,2020-08-25,35,881935.0,23936,207,607,3,,,
1073,Norte,AC,,12,,,,2020-08-26,35,881935.0,24119,183,607,0,,,
1074,Norte,AC,,12,,,,2020-08-27,35,881935.0,24269,150,607,0,,,
1075,Norte,AC,,12,,,,2020-08-28,35,881935.0,24462,193,608,1,,,
1076,Norte,AC,,12,,,,2020-08-29,35,881935.0,24601,139,608,0,,,
1077,Norte,AC,,12,,,,2020-08-30,36,881935.0,24638,37,609,1,,,
1078,Norte,AC,,12,,,,2020-08-31,36,881935.0,24647,9,612,3,,,
1079,Norte,AC,,12,,,,2020-09-01,36,881935.0,24840,193,616,4,,,
1080,Norte,AC,,12,,,,2020-09-02,36,881935.0,25027,187,618,2,,,
1081,Norte,AC,,12,,,,2020-09-03,36,881935.0,25135,108,622,4,,,
1082,Norte,AC,,12,,,,2020-09-04,36,881935.0,25249,114,623,1,,,
1083,Norte,AC,,12,,,,2020-09-05,36,881935.0,25408,159,624,1,,,
1084,Norte,AC,,12,,,,2020-09-06,37,881935.0,25443,35,624,0,,,
1085,Norte,AC,,12,,,,2020-09-07,37,881935.0,25469,26,624,0,,,
1086,Norte,AC,,12,,,,2020-09-08,37,881935.0,25494,25,630,6,,,
1087,Norte,AC,,12,,,,2020-09-09,37,881935.0,25668,174,631,1,,,
1088,Norte,AC,,12,,,,2020-09-10,37,881935.0,25877,209,635,4,,,
1089,Norte,AC,,12,,,,2020-09-11,37,881935.0,26004,127,636,1,,,
1090,Norte,AC,,12,,,,2020-09-12,37,881935.0,26148,144,637,1,,,
1091,Norte,AC,,12,,,,2020-09-13,38,881935.0,26166,18,640,3,,,
1092,Norte,AC,,12,,,,2020-09-14,38,881935.0,26176,10,640,0,,,
1093,Norte,AC,,12,,,,2020-09-15,38,881935.0,26287,111,642,2,,,
1094,Norte,AC,,12,,,,2020-09-16,38,881935.0,26463,176,643,1,,,
1095,Norte,AC,,12,,,,2020-09-17,38,881935.0,26716,253,646,3,,,
1096,Norte,AC,,12,,,,2020-09-18,38,881935.0,26942,226,647,1,,,
1097,Norte,AC,,12,,,,2020-09-19,38,881935.0,27061,119,648,1,,,
1098,Norte,AC,,12,,,,2020-09-20,39,881935.0,27079,18,649,1,,,
1099,Norte,AC,,12,,,,2020-09-21,39,881935.0,27106,27,649,0,,,
1100,Norte,AC,,12,,,,2020-09-22,39,881935.0,27246,140,651,2,,,
